General Imports|Monthly data for 2025,,,,,,,,,,,,,,,,
Data Row Count,10946,,,,,,,,,,,,,,,
Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,70169050,"Leaded glass windows & the like; multicellular or foam glass in blocks, panels, plates, shells or similar forms",2025,Value for: number,2665061.00,3914230.00,3430554.00,2934393.00,1593640.00,996985.00,5583284.00,3287001.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70171030,Fused quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for semiconductor wafer production,2025,Value for: kilograms,2459228.00,514446.00,1790215.00,1709533.00,1447657.00,2555693.00,685801.00,720696.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70171060,"Laboratory, hygienic or pharmaceutical glassware, whether or not calibrated or graduated, of fused quartz or other fused silica, nesoi",2025,Value for: kilograms,2704740.00,2658841.00,4569733.00,5282112.00,7239148.00,5591148.00,3471584.00,5004316.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70172000,"Laboratory, hygienic or pharmaceutical glassware, whether or not calibrated or graduated, of glass w/low coefficient of heat expansion",2025,Value for: kilograms,4777117.00,4716645.00,5246505.00,4889127.00,5718678.00,6187090.00,6332308.00,5330086.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70179010,Glass microscope slides and micro cover glasses,2025,Value for: kilograms,5706862.00,4349279.00,4652884.00,5849051.00,5092688.00,4423143.00,4730823.00,4624913.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70179050,"Laboratory, hygienic or pharmaceutical glassware, whether or not calibrated, nesoi, of glass, nesoi",2025,Value for: kilograms,4365561.00,3413646.00,3711068.00,3376057.00,3430130.00,4066625.00,3392418.00,3259479.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70181010,"Glass imitation pearls and pearl beads of all shapes and colors, whether or not drilled, not strung and not set",2025,Value for: kilograms,254105.00,44448.00,204031.00,51867.00,505958.00,180739.00,164096.00,140065.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70181020,Glass imitation precious or semiprecious stones (except beads),2025,Value for: kilograms,1280692.00,1123529.00,1141789.00,2095799.00,531302.00,900590.00,986951.00,1075550.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70181050,"Glass beads (o/than imitat. pearls) & similar glass smallwares, nesoi",2025,Value for: kilograms,4610689.00,5157487.00,4089453.00,3466948.00,4258998.00,4485423.00,4793535.00,3670423.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70182000,Glass microspheres not exceeding 1 mm in diameter,2025,Value for: kilograms,744017.00,2344955.00,2834535.00,4193192.00,3701051.00,4811771.00,3299909.00,2210472.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70189010,"Glass eyes, except prosthetic articles",2025,Value for: kilograms,128343.00,36655.00,197512.00,122905.00,127137.00,66620.00,174475.00,229277.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70189050,"Articles (o/than imitation jewellry) of glass beads, pearls and imitation stones and statuettes & ornaments of lamp-worked glass",2025,Value for: kilograms,3431773.00,4327155.00,3049235.00,3513774.00,2859631.00,2806047.00,3221729.00,3697818.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191100,Glass fiber chopped strands of a length of not more than 50mm,2025,Value for: kilograms,9726352.00,6883349.00,11425899.00,9923256.00,8712342.00,9894575.00,11727889.00,11732921.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191200,Glass fiber rovings,2025,Value for: kilograms,26714491.00,22068625.00,23246000.00,23790159.00,22306579.00,15147994.00,21316176.00,23189181.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191305,"Fiberglass rubber reinforcing yarn,not color,of electrically nonconduct. continuous filament 9 to 11 microns diam & impreg for adhesion to polym.",2025,Value for: kilograms,503290.00,175244.00,36589.00,532558.00,270366.00,52516.00,262354.00,189344.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191315,"Glass fiber yarns, not colored, other than fiberglass rubber reinforcing yarn",2025,Value for: kilograms,8695548.00,8587051.00,9046263.00,7667348.00,12630239.00,8851336.00,10203150.00,9924477.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191324,"Fiberglass rubber reinforce yarn,color,of electrically nonconduct. continuous filament 9 to 11 microns diam & impreg for adhesion to polym.",2025,Value for: kilograms,79048.00,75198.00,89181.00,13753.00,90813.00,9220.00,78591.00,18137.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191328,"Glass fiber yarns, colored, other than fiberglass rubber reinforcing yarn",2025,Value for: kilograms,42187.00,22173.00,55564.00,81217.00,164099.00,55218.00,59743.00,42070.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191335,"Glass fiber slivers, other than glass fiber yarns, whether or not colored, nesoi",2025,Value for: kilograms,714061.00,765566.00,853823.00,834404.00,738509.00,418532.00,274235.00,629652.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191400,Mechanically bonded mats of glass fibers,2025,Value for: kilograms,1813398.00,1543234.00,1809700.00,2899880.00,1476597.00,1890157.00,1639774.00,1883253.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191500,Chemically bonded mats of glass fibers,2025,Value for: kilograms,7569515.00,7588654.00,7550358.00,5792097.00,5173621.00,6226659.00,6475553.00,7281033.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191930,Glass fiber chopped strands of a length more than 50 mm,2025,Value for: kilograms,3964148.00,4425098.00,5332672.00,4238320.00,4341934.00,2074087.00,2199241.00,2975670.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191970,"Fiberglass rubber reinforce cord,of electrically nonconduct. contin. filament 9 to 11 microns diam & impreg for adhesion to polymeric comp.",2025,Value for: kilograms,96500.00,53562.00,230037.00,240518.00,362915.00,314337.00,686114.00,159699.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70191991,"Glass fiber slivers, rovings, yarns, chopped strands and mats thereof, nesoi",2025,Value for: kilograms,1638850.00,961085.00,860415.00,1401920.00,1159079.00,1219222.00,2603365.00,2018070.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196105,"Closed woven fiberglass tire cord fabric of rovings,n/o 30 cm wide,of elect. nonconductive cont. filament 9-11 micron diam & impreg for adhesion",2025,Value for: square meters,54843.00,43718.00,57050.00,4019.00,25941.00,6184.00,3921.00,33378.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196110,"Closed woven glass fiber fabric of rovings, n/o 30 cm in width, other than fiberglass tire cord fabric",2025,Value for: square meters,90185.00,233061.00,119224.00,173814.00,86447.00,102247.00,170733.00,71905.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196130,"Closed woven fiberglass tire cord fabric of roving,o/30 cm wide,n/color, of elect. nonconduct. contin. fil. 9-11 micron diam & impreg for adhesion",2025,Value for: square meters,1149681.00,5281.00,121813.00,25824.00,55915.00,1581.00,131039.00,25237.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196140,"Closed woven glass fiber fabric of rovings, o/30 cm wide, not colored, other than fiberglass tire cord fabric",2025,Value for: square meters,1503854.00,1071904.00,1143375.00,1392644.00,959683.00,881532.00,880773.00,599082.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196170,"Closed woven fiberglass tire cord fabric of roving,o/30 cm wide,color,of elect nonconduct. cont. filament 9-11 micron diam & impreg for adhesion",2025,Value for: square meters,0.00,296.00,0.00,1490.00,20519.00,0.00,1063.00,1185.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196190,"Closed woven glass fiber fabrics of rovings, o/30 cm wide, colored, other than fiberglass tire cord fabric",2025,Value for: square meters,883166.00,381298.00,341457.00,357960.00,103973.00,152535.00,349761.00,194479.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196205,"Closed nonwoven fiberglass tire cord fabric of roving,n/o 30 cm wide,of electrical nonconduct. contin. filament 9-11 micron diam & impreg for adhesion",2025,Value for: square meters,0.00,26913.00,23599.00,0.00,20869.00,4607.00,133774.00,20062.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196215,"Closed nonwoven glass fiber fabric of rovings, n/o 30 cm wide, other than fiberglass tire cord fabric",2025,Value for: square meters,56810.00,98260.00,64606.00,76761.00,80836.00,200227.00,131302.00,90502.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196230,"Closed nonwoven fiberglass tire cord fabric of roving, not color,o/30 cm wide,of elect nonconduct. contin. fil. 9-11 micron diam & impreg for adhesion",2025,Value for: square meters,70719.00,98365.00,0.00,0.00,73783.00,50114.00,236072.00,117658.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196240,"Closed nonwoven glass fiber woven fabric of roving, not colored, o/30 cm wide, other than fiberglass tire cord fabric",2025,Value for: square meters,1601970.00,1456691.00,1642087.00,1142079.00,1524956.00,1008686.00,949216.00,1051123.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196270,"Closed nonwoven fiberglass tire cord fabric of roving,color,o/30 cm wide, of elect nonconduct. contin. filament 9-11 micron diam & impreg for adhesion",2025,Value for: square meters,2659.00,0.00,0.00,0.00,0.00,2351.00,0.00,906.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196290,"Closed nonwoven glass fiber fabric of roving, colored,o/30 cm wide other than fiberglass tire cord fabric",2025,Value for: square meters,78000.00,219795.00,64505.00,104914.00,248453.00,275647.00,311466.00,302981.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196305,"Closed woven glass yarn fabric, not coated/laminated, tire cord fabric, n/o 30 cm wide",2025,Value for: square meters,23372.00,632.00,1297.00,35076.00,1585.00,27382.00,2587.00,3385.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196315,"Closed woven glass yarn fabric, not coated/laminated, n/o 30 cm in width, other than fiberglass tire cord fabric",2025,Value for: square meters,257135.00,84378.00,273441.00,340813.00,205054.00,85223.00,160060.00,44613.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196330,"Closed woven glass yarn fabric, not coated/laminated, not color, tire cord fabric, o/30 cm wide",2025,Value for: square meters,0.00,0.00,0.00,0.00,25481.00,30450.00,40080.00,37205.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196340,"Closed woven glass yarn fabric, not coated/laminated, o/30 cm in width, not colored, other than fiberglass tire cord fabric",2025,Value for: square meters,478736.00,541707.00,495235.00,446943.00,585512.00,397885.00,440862.00,807986.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196370,"Closed woven glass yarn fabric, not coated/laminated, tire cord fabric, colored, o/30 cm wide",2025,Value for: square meters,0.00,3559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196390,"Closed woven glass yarn fabric, not coated/laminated, o/30 cm in width, colored, other than fiberglass tire cord fabric",2025,Value for: square meters,629179.00,466625.00,879126.00,264667.00,232782.00,214955.00,211490.00,217922.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196405,"Closed woven glass yarn fabric, coated/laminated, tire cord fabric, n/o 30 cm wide",2025,Value for: square meters,88468.00,45356.00,155612.00,71595.00,74289.00,126262.00,104228.00,42830.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196415,"Closed woven glass yarn fabric, coated/laminated, n/o 30 cm wide other than fiberclass tire cord fabric",2025,Value for: square meters,507383.00,408042.00,355588.00,215627.00,805789.00,503779.00,197499.00,464798.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196430,"Closed woven glass yarn fabric, coated/laminated, not color, tire cord fabric, o/30 cm wide",2025,Value for: square meters,24469.00,51774.00,0.00,268985.00,64642.00,2825.00,62101.00,38529.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196440,"Closed woven glass yarn fabric, coated/laminated, o/30 cm in width, not colored, other than fiberglass tire cord fabric",2025,Value for: square meters,635820.00,652915.00,765615.00,467305.00,810958.00,649995.00,502713.00,993467.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196470,"Closed woven glass yarn fabric, coated/laminated, tire cord fabric, colored, o/30 cm wide",2025,Value for: square meters,0.00,0.00,0.00,0.00,146892.00,2949.00,3512.00,1409.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196490,"Closed woven glass yarn fabric, coated/laminated, o/30 cm in width, colored, other than fiberglass tire cord fabric",2025,Value for: square meters,646749.00,797087.00,360281.00,505646.00,604740.00,721597.00,1187622.00,818748.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196551,"Open woven glass fabrics, n/o 30 cm wide, tire cord fabric, of electrical nonconduct. contin. filament 9-11 mirco diam & impreg for adhesion",2025,Value for: square meters,6270.00,85863.00,864.00,19043.00,38761.00,325.00,90092.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196590,"Open woven glass fabrics, n/o 30 cm wide, other than fiberglass tire cord fabric",2025,Value for: square meters,164285.00,310134.00,197181.00,285424.00,57680.00,160144.00,312336.00,124081.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196630,"Open woven glass fabrics, o/ 30cm wide & less than 250 g/m2, fiberglass tire cord fabric, not colored",2025,Value for: square meters,11082.00,60517.00,100510.00,40623.00,45164.00,43894.00,66863.00,141401.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196640,"Open woven glass fabrics, o/30 cm wide & less than 250 g/m2, other than fiberglass tire cord fabric, not colored",2025,Value for: square meters,1107278.00,818598.00,611510.00,714038.00,967122.00,983238.00,1065929.00,873813.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196670,"Open woven glass fabrics, o/30 cm wide & less than 250 g/m2, fiberglass tire cord fabric, colored",2025,Value for: square meters,2035.00,984.00,0.00,40795.00,28616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196690,"Open woven glass fabrics, o/30 cm wide & less than 250 g/m2, other than fiberglass tire cord fabric, colored",2025,Value for: square meters,3788450.00,2067783.00,3425660.00,2660754.00,3000311.00,2388633.00,2739608.00,3729830.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196930,"Open woven glass fabrics o/30 cm wide & 250 g/m2 or more, fiberglass tire cord fabric, not colored",2025,Value for: square meters,123121.00,70364.00,13347.00,224321.00,250927.00,262174.00,274504.00,305624.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196940,"Open woven glass fabrics o/30 cm wide & 250 g/m2 or more, other than fiberglass tire cord fabric, not colored",2025,Value for: square meters,1381022.00,888606.00,1810710.00,1573223.00,1418433.00,751107.00,1976846.00,1419834.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196970,"Open woven glass fabrics o/30 cm wide & 250 g/m2 or more, fiberglass tire cord fabric, colored",2025,Value for: square meters,0.00,9196.00,0.00,14562.00,893.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70196990,"Open woven glass fabrics o/30 cm wide & 250 g/m2 or more, other than fiberglass tire cord fabric, colored",2025,Value for: square meters,1920898.00,2627427.00,1400658.00,1709782.00,1603111.00,1507211.00,1501433.00,1709494.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197100,Veils (thin sheets) of chemically bonded fabrics,2025,Value for: kilograms,3572726.00,4392292.00,4442141.00,3206605.00,4029861.00,3813656.00,3383267.00,2761706.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197205,"Chemically bonded closed fabric,n/o 30cm wide,fiberglass tire cord fabric,of elect nonconduct contin filament 9-11 mircons diam & impreg for adhesion",2025,Value for: square meters,0.00,0.00,0.00,25514.00,0.00,0.00,94648.00,13638.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197215,"Chemically bonded closed fabric, n/o 30 cm wide, other than fiberglass tire cord fabric",2025,Value for: square meters,21425.00,21677.00,521.00,0.00,0.00,0.00,261.00,745.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197230,"Chemically bonded closed fabric, o/30 cm wide, fiberglass tire cord fabric, not colored",2025,Value for: square meters,0.00,0.00,0.00,0.00,0.00,0.00,8360.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197240,"Chemically bonded closed fabric, o/30 cm wide, other than fiberglass tire cord fabric, not colored",2025,Value for: square meters,0.00,0.00,30672.00,1279.00,0.00,0.00,12742.00,22645.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197270,"Chemically bonded closed fabric, o/30 cm wide, fiberglass tire cord fabric, colored",2025,Value for: square meters,0.00,0.00,2116.00,0.00,0.00,17862.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197290,"Chemically bonded closed fabric, o/30 cm wide, other than fiberglass tire cord fabric, colored",2025,Value for: square meters,0.00,0.00,0.00,0.00,116424.00,0.00,11829.00,244772.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197351,"Chemically bonded open fabric, fiberglass tire cord, of electrical nonconduct. contin. filament 9-11 mircons diam & impreg for adhesion",2025,Value for: square meters,1057.00,0.00,1084.00,0.00,799.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70197390,"Chemically bonded open fabric, other than fiberglass tire cord",2025,Value for: square meters,821399.00,119918.00,212457.00,779781.00,600280.00,324675.00,527453.00,1362357.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70198010,Insulation products of glass wool,2025,Value for: kilograms,17890863.00,14601375.00,19468856.00,15952028.00,14591650.00,17864797.00,20120353.00,21126718.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70198010,Insulation products of glass wool,2025,Value for: square meters,6826341.00,7936556.00,8049107.00,6623371.00,3558813.00,3527768.00,5650925.00,4686523.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70198090,"Glass wool and other articles of glass wool, other than insulation products",2025,Value for: kilograms,2693639.00,2629093.00,3531669.00,2782518.00,2425497.00,3053497.00,2960415.00,3687512.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70199011,"Other glass fibers and articles thereof, woven, nesoi",2025,Value for: square meters,6968236.00,6484126.00,8440559.00,6146569.00,6891035.00,7043201.00,7215779.00,5936984.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70199051,"Other glass fibers and articles thereof, not woven, nesoi",2025,Value for: kilograms,22481028.00,19104944.00,23038564.00,24769241.00,21731312.00,21234452.00,24526267.00,22010459.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70200030,"Quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for semiconductor wafer production, nesoi",2025,Value for: number,2090554.00,2784656.00,2947099.00,2532951.00,3829035.00,3583551.00,3159886.00,2346159.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70200040,Glass inners for vacuum flasks or for other vacuum vessels,2025,Value for: number,107382.00,40015.00,23541.00,25903.00,20333.00,60009.00,146709.00,220984.00,0.00,0.00,0.00,0.00
General CIF Imports Value,70200060,"Articles of glass, not elsewhere specified or included",2025,Value for: number,17701063.00,18691621.00,21305293.00,20070000.00,22088818.00,21066304.00,18897467.00,16564700.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71011030,"Natural pearls, graded and temporarily strung for convenence of transport",2025,Value for: grams,474931.00,0.00,5724.00,0.00,0.00,1212000.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71011060,"Natural pearls, not strung, mounted or set",2025,Value for: grams,780868.00,28248.00,635704.00,20179.00,10702.00,380924.00,18100.00,36060.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71012100,"Cultured pearls, unworked",2025,Value for: grams,862966.00,232098.00,748867.00,482723.00,377830.00,609749.00,79712.00,226181.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71012230,"Cultured pearls, worked, graded and temporarily strung for convenience of transport",2025,Value for: grams,2350547.00,1184430.00,2632397.00,592233.00,988899.00,1292388.00,1270083.00,492454.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71012260,"Cultured pearls, worked, not strung, mounted or set",2025,Value for: grams,2309860.00,2069035.00,1485374.00,697976.00,1013932.00,1101519.00,1676776.00,276856.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71021000,"Diamonds, unsorted, whether or not worked",2025,Value for: carats,0.00,0.00,530330.00,3145.00,3266.00,0.00,662.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71022110,"Miners' diamonds, unworked or simply sawn, cleaved or bruted",2025,Value for: carats,13750.00,13658.00,99801.00,0.00,25948.00,23650.00,48087.00,37310.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71022130,"Industrial diamonds (other than miners' diamonds), simply sawn, cleaved or bruted",2025,Value for: carats,2511.00,0.00,3950.00,10325.00,0.00,0.00,10064.00,26098.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71022140,"Industrial diamonds (other than miners' diamonds), unworked",2025,Value for: carats,296148.00,137277.00,279975.00,324466.00,59794.00,69343.00,86737.00,18256.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71022900,"Industrial diamonds, worked, but not mounted or set",2025,Value for: carats,177835.00,4508263.00,282240.00,232514.00,268118.00,291334.00,185943.00,124690.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71023100,"Nonindustrial diamonds, unworked or simply sawn, cleaved or bruted",2025,Value for: carats,5129865.00,8491613.00,18502962.00,2744474.00,960766.00,2647699.00,686781.00,141288.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71023900,"Nonindustrial diamonds, worked, but not mounted or set",2025,Value for: carats,1093931273.00,1009809673.00,1508153712.00,832547959.00,455961349.00,259463930.00,504877216.00,479951796.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71031020,"Precious stones (o/than diamonds) & semiprecious stones, unworked",2025,Value for: carats,11083745.00,2405788.00,1558424.00,2189099.00,959552.00,621724.00,2196025.00,875124.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71031040,"Precious stones (o/than diamonds) & semiprecious stones, simply sawn or roughly shaped",2025,Value for: carats,397809.00,98050.00,74068.00,177973.00,115370.00,54652.00,136373.00,91598.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71039100,"Rubies, sapphires and emeralds, worked, whether or not graded, but n/strung (ex. ungraded temporarily strung), mounted or set",2025,Value for: carats,407216514.00,86929512.00,126206899.00,81168879.00,6568452.00,8450440.00,10366662.00,6607634.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71039910,"Precious or semiprecious stones, nesoi, cut but not set and suitable for use in the manufacture of jewelry",2025,Value for: carats,232734556.00,15776733.00,31869583.00,8773587.00,7831756.00,3996323.00,7152197.00,7965847.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71039950,"Precious or semiprecious stones, nesoi, worked, whether or not graded, but n/strung (ex. ungraded temporarily strung), mtd. or set",2025,Value for: carats,1982114.00,888699.00,839908.00,636268.00,676715.00,335228.00,691046.00,354818.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71041000,Piezo-electric quartz,2025,Value for: kilograms,686777.00,1097144.00,756622.00,1016997.00,674180.00,507982.00,792280.00,662820.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71042100,"Synthetic or reconstructed diamonds, unworked or simply sawn or roughly shaped",2025,Value for: grams,458612.00,601600.00,833950.00,820411.00,506605.00,476179.00,701994.00,327201.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71042900,"Synthetic or reconstructed precious or semiprecious stones other than diamonds, unworked or simply sawn or roughly shaped",2025,Value for: grams,70582.00,89687.00,66007.00,86031.00,69878.00,101628.00,83047.00,42804.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71049110,"Synthetic or reconstructed diamonds, cut but not set & suitable for use in the manufacture of jewelry",2025,Value for: number,68543619.00,81383979.00,111457096.00,86759886.00,35843801.00,31920270.00,67516068.00,52016172.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71049150,"Synthetic or reconstructed diamonds, not yet suitable for use in the manufacture of jewelry, nesoi",2025,Value for: grams,663299.00,389041.00,382947.00,469148.00,247174.00,330984.00,333086.00,381935.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71049910,"Synthetic or reconstructed precious or semiprecious stones, other than diamonds, cut but not set & suitable for use in the manufacture of jewelry",2025,Value for: number,1340349.00,597051.00,819991.00,939553.00,482227.00,527115.00,1515681.00,603208.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71049950,"Synthetic or reconstructed precious or semiprecious stones, o/t diamonds, not yet suitable for use in the manufacture of jewelry, nesoi",2025,Value for: grams,515569.00,211920.00,980188.00,393738.00,823199.00,712414.00,999935.00,389984.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71051000,Diamond dust and powder,2025,Value for: carats,5114636.00,3537255.00,3439073.00,3157891.00,2722668.00,2479727.00,2258033.00,1634058.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71059000,Natural or synthetic precious (except diamond) or semiprecious stone dust and powder,2025,Value for: kilograms,48533.00,24325.00,106548.00,6601.00,0.00,75492.00,32901.00,7234.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71061000,Silver powder,2025,Value for: grams,1908503.00,3523307.00,1863192.00,4964424.00,1839142.00,1860058.00,2348495.00,1442713.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71069110,Silver bullion and dore,2025,Value for: component grams,804828430.00,1071968845.00,985574239.00,558973035.00,419227402.00,481556388.00,732693998.00,425227526.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71069150,"Silver, unwrought (o/than bullion and dore)",2025,Value for: grams,19904217.00,66966999.00,1422343.00,735794.00,961711.00,1215236.00,1079004.00,133309.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71069210,"Silver (incl. silver plate w gold/platinum),semimanufacture,rectangular/near rectangular shape,99.5% or > pure,marked only by wgt/identity",2025,Value for: grams,53395261.00,192020926.00,376949192.00,2515779.00,532897.00,2612175.00,15611262.00,19021418.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71069250,"Silver (including silver plated with gold or platinum), in semimanufactured form, nesoi",2025,Value for: grams,29179442.00,5339184.00,25803973.00,5964979.00,42299962.00,20155367.00,34688098.00,13981907.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71070000,"Base metals clad with silver, not further worked than semimanufactured",2025,Value for: grams,93401.00,86149.00,189069.00,101294.00,125972.00,28294.00,101020.00,99893.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71081100,Gold powder,2025,Value for: grams,1216917.00,490155.00,522434.00,1064773.00,60825.00,1402935.00,1346086.00,436381.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71081210,"Gold, nonmonetary, bullion and dore",2025,Value for: component grams,3712201969.00,2391940391.00,644711388.00,870204142.00,1069554927.00,869541735.00,10428215119.00,1150397038.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71081250,"Gold, nonmonetary, unwrought (o/than gold bullion and dore)",2025,Value for: component grams,12928115.00,12062256.00,8813465.00,9900671.00,6271343.00,9167911.00,4968606.00,9909497.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71081310,Gold leaf,2025,Value for: square centimeters,532666.00,348207.00,458348.00,799187.00,866088.00,851833.00,1057069.00,329750.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71081355,"Gold (incl. gold plated w platinum),not money,semimanufacture,rectangle/near rectangular shape,99.5% or > pure,marked only by wgt/identity",2025,Value for: grams,39763910.00,18742274.00,1775238.00,598540.00,324257.00,269794.00,204032.00,8734095.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71081370,"Gold (including gold plated with platinum), nonmonetary, in semimanufactured forms (except gold leaf), nesoi",2025,Value for: grams,23949807.00,23090593.00,24610012.00,13467626.00,16707261.00,19023783.00,17397380.00,15531706.00,0.00,0.00,0.00,0.00
General CIF Imports Value,71090000,"Base metals or silver clad with gold, but not further worked than semimanufactured",2025,Value for: grams,169202.00,41991.00,65038.00,0.00,81355.00,61489.00,29970.00,44747.00,0.00,0.00,0.00,0.00
