Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,84669250,"Parts and accessories nesoi, for machines of heading 8465",2022,Value for: number,22849135.00,27567166.00,34079544.00,37097195.00,38244020.00,34618413.00,31827362.00,42634005.00,48358341.00,35765263.00,36733474.00,28349316.00
General CIF Imports Value,84669311,Certain parts for water-jet cutting machines,2022,Value for: number,791777.00,534195.00,1819017.00,1169641.00,654901.00,1050471.00,915617.00,1465327.00,611043.00,883256.00,1485098.00,1138017.00
General CIF Imports Value,84669315,"Certain specified cast-iron parts not advanced beyond cleaning and specifically machined, for metalworking machine tools for cutting, etc.",2022,Value for: kilograms,9365444.00,9226174.00,9032188.00,11115400.00,13815617.00,15252975.00,10780941.00,9726029.00,5895886.00,6309009.00,6255331.00,4177560.00
General CIF Imports Value,84669330,Certain specified parts and accessories of metal working machine tools for cutting gears,2022,Value for: number,160882.00,251628.00,1358071.00,651355.00,221324.00,668286.00,816070.00,839537.00,1318049.00,1578016.00,1120187.00,834502.00
General CIF Imports Value,84669353,"Certain specified parts and accessories for machines of heading 8456 to 8461, nesoi",2022,Value for: number,10722663.00,9469334.00,10549179.00,9527524.00,10391032.00,9720330.00,8584077.00,9351735.00,11081447.00,13039911.00,11646973.00,11516931.00
General CIF Imports Value,84669360,"Other cast-iron parts not advanced beyond cleaning and specifically machined, for metalworking machine tools for cutting, etc.",2022,Value for: kilograms,3470349.00,3329861.00,6084166.00,5236922.00,5991390.00,5316476.00,4390090.00,4572709.00,5796709.00,6533585.00,5551713.00,4918882.00
General CIF Imports Value,84669375,Other parts and accessories of metal working machine tools for cutting gears,2022,Value for: number,1375843.00,942317.00,554604.00,688734.00,681729.00,261629.00,915426.00,1343320.00,496286.00,782936.00,584091.00,903682.00
General CIF Imports Value,84669396,"Parts & accessories for machines of heading 8456 to 8461 used to make printed circuits or PCAs, parts of heading 8517 or computers",2022,Value for: number,3447024.00,3148438.00,3473701.00,3349496.00,2522206.00,2800555.00,3499002.00,2768925.00,3454138.00,3946268.00,3964801.00,3460578.00
General CIF Imports Value,84669398,"Other parts and accessories for machines of heading 8456 to 8461, nesoi",2022,Value for: number,31523639.00,42830082.00,45510707.00,39098063.00,47161256.00,45017029.00,47024897.00,44422948.00,40544328.00,43675277.00,42811261.00,70437556.00
General CIF Imports Value,84669420,"Certain specified cast-iron parts not advanced beyond cleaning and specifically machined, for machines of heading 8462 or 8463",2022,Value for: kilograms,949392.00,1305378.00,754381.00,462361.00,830490.00,1089189.00,1725895.00,2193238.00,2139991.00,1291151.00,1835036.00,899370.00
General CIF Imports Value,84669440,"Other cast-iron parts not advanced beyond cleaning and specifically machined, for machines of heading 8462 or 8463",2022,Value for: kilograms,1967572.00,2514061.00,3288126.00,2795603.00,2624618.00,3495955.00,2792288.00,2498853.00,3624877.00,2681575.00,3790431.00,2770561.00
General CIF Imports Value,84669465,"Other specified parts and accessories for machines of heading 8462 or 8463, nesoi",2022,Value for: number,4162935.00,3131738.00,3317553.00,3919220.00,4538456.00,3404494.00,3373300.00,2684769.00,2930762.00,5017944.00,3864912.00,3174186.00
General CIF Imports Value,84669485,"Other parts and accessories for machines of heading 8462 or 8463, nesoi",2022,Value for: number,26341470.00,32437480.00,36299843.00,31478953.00,34358368.00,38931498.00,36063185.00,32137683.00,32299186.00,42461956.00,35782646.00,48253015.00
General CIF Imports Value,84671110,"Tools for working in the hand, pneumatic, rotary type, suitable for metal working",2022,Value for: number,6028536.00,6798342.00,7990073.00,5641643.00,8157495.00,5384927.00,6120285.00,6997740.00,6198410.00,5765363.00,8723475.00,5365653.00
General CIF Imports Value,84671150,"Tools for working in the hand, pneumatic, rotary type, other than suitable for metal working",2022,Value for: number,10837610.00,11645504.00,11560977.00,12096427.00,12148483.00,9585486.00,9094768.00,9015426.00,9539613.00,19171257.00,8892951.00,8469265.00
General CIF Imports Value,84671910,"Tools for working in the hand, pneumatic, other than rotary type, suitable for metal working",2022,Value for: number,1827934.00,2442962.00,3972313.00,2312124.00,3108035.00,1689120.00,1935885.00,2375486.00,2123732.00,2360116.00,2719972.00,1585405.00
General CIF Imports Value,84671950,"Tools for working in the hand, pneumatic, other than rotary type, other than suitable for metal working",2022,Value for: number,40089449.00,36529325.00,54548316.00,43608654.00,44212984.00,37560393.00,37748659.00,44655827.00,24154957.00,31526418.00,29911773.00,25565401.00
General CIF Imports Value,84672100,"Electromechanical drills of all kinds for working in the hand, with self-contained electric motor",2022,Value for: number,64549462.00,63841948.00,65471582.00,71349815.00,60267906.00,60337137.00,62803362.00,70645502.00,74539778.00,62921480.00,51799139.00,44828306.00
General CIF Imports Value,84672200,"Electromechanical saws for working in the hand, with self-contained electric motor",2022,Value for: number,124922606.00,104659828.00,119946350.00,122482222.00,102215858.00,81773200.00,100459062.00,111953382.00,112574102.00,107843953.00,95366674.00,96923670.00
General CIF Imports Value,84672900,"Electromechanical tools for working in the hand, other than drills or saws, with self-contained electric motor",2022,Value for: number,381055360.00,329066728.00,433104529.00,444152783.00,372194769.00,361967250.00,363049878.00,448159909.00,401768347.00,361840263.00,311340582.00,288553897.00
General CIF Imports Value,84678100,"Chain saws for working in the hand, hydraulic or with self-contained nonelectric motor",2022,Value for: number,16092144.00,16580857.00,22668771.00,21282165.00,24470748.00,17159973.00,15541182.00,21048289.00,15561312.00,10946658.00,10012907.00,8079878.00
General CIF Imports Value,84678910,"Other tools for working in the hand, hydraulic or with self-contained nonelectric motor, suitable for metal working, nesoi",2022,Value for: number,3199839.00,4007380.00,5904001.00,3623463.00,5874611.00,5408761.00,5277435.00,3322415.00,4045258.00,4639770.00,3472397.00,2857172.00
General CIF Imports Value,84678950,"Other tools for working in the hand, hydraulic or with self-contained nonelectric motor, other than suitable for metal working, nesoi",2022,Value for: number,23464247.00,27318691.00,27692977.00,25292328.00,30733996.00,20356813.00,18755828.00,23607730.00,22833687.00,17508967.00,14183035.00,15291482.00
General CIF Imports Value,84679101,Parts of chain saws,2022,Value for: number,3663242.00,4460090.00,5972674.00,6513796.00,6262868.00,4613109.00,2000091.00,2730603.00,2007209.00,1635086.00,1856275.00,2717814.00
General CIF Imports Value,84679200,Parts of pneumatic tools for working in the hand,2022,Value for: number,8938668.00,9194351.00,11545869.00,9334889.00,9703160.00,9564647.00,11254157.00,11324226.00,11178288.00,10752389.00,9112947.00,8766993.00
General CIF Imports Value,84679901,"Parts of tools for working in the hand, hydraulic or with self-contained nonelectric or electric motor, other than chain saws",2022,Value for: number,32565402.00,32771137.00,33696608.00,33524880.00,34280332.00,34143146.00,25451899.00,32693810.00,27969557.00,25156219.00,25385346.00,23148484.00
General CIF Imports Value,84681000,Hand-held blow torches,2022,Value for: number,4186093.00,5146067.00,5314398.00,5641571.00,5353714.00,4394733.00,4124481.00,3554276.00,3129480.00,4272014.00,3558565.00,3232639.00
General CIF Imports Value,84682010,"Gas-operated machinery, apparatus and appliances, hand-directed or -controlled, used for soldering, brazing, welding or tempering, nesoi",2022,Value for: number,139215.00,555076.00,935391.00,498775.00,354042.00,751901.00,258682.00,216453.00,155215.00,424571.00,305080.00,305289.00
General CIF Imports Value,84682050,"Gas-operated machinery, apparatus and appliances, not hand-directed or -controlled, used for soldering, brazing, welding or tempering, nesoi",2022,Value for: number,131595.00,160518.00,345644.00,1104068.00,98997.00,264278.00,700616.00,787144.00,347936.00,486616.00,104807.00,218678.00
General CIF Imports Value,84688010,"Machinery and apparatus, hand-directed or -controlled, used for soldering, brazing or welding, not gas-operated",2022,Value for: number,146079.00,89067.00,377822.00,82241.00,147548.00,59938.00,329991.00,240418.00,168902.00,163923.00,316527.00,72089.00
General CIF Imports Value,84688050,"Machinery and apparatus other than hand-directed or -controlled, used for soldering, brazing or welding, not gas-operated",2022,Value for: number,936460.00,1199164.00,1018811.00,4567483.00,806066.00,1186592.00,2014309.00,850093.00,2197774.00,1639883.00,2343770.00,1587397.00
General CIF Imports Value,84689010,"Parts of hand-directed or -controlled machinery, apparatus and appliances used for soldering, brazing, welding or tempering",2022,Value for: number,1380398.00,2669232.00,1269136.00,1427674.00,1057898.00,1462341.00,1053457.00,857959.00,919537.00,679319.00,580921.00,782536.00
General CIF Imports Value,84689050,"Parts for machinery, apparatus or appliances, not hand-directed or -controlled, used for soldering, brazing, welding or tempering",2022,Value for: number,1608880.00,1591119.00,3089218.00,2398280.00,2155982.00,9327461.00,7595741.00,2048935.00,1493720.00,1562722.00,2532363.00,1484526.00
General CIF Imports Value,84701000,Electronic calculator operate w/o external electric power & pocket-size data recording/reproducing/displaying machine w/calculating function,2022,Value for: number,7279198.00,6659633.00,8958192.00,15271088.00,16396196.00,23249786.00,13687673.00,17605070.00,8061244.00,9133988.00,7156197.00,8939705.00
General CIF Imports Value,84702100,"Electronic calculating machines, incorporating a printing device, nesoi",2022,Value for: number,1742630.00,1254103.00,2770348.00,1929468.00,1281978.00,3332594.00,2253631.00,2382215.00,3883147.00,2415387.00,2362220.00,4117869.00
General CIF Imports Value,84702900,"Electronic calculating machines, not incorporating a printing device, nesoi",2022,Value for: number,23091.00,15113.00,45028.00,88889.00,54229.00,234397.00,113146.00,98416.00,219651.00,200641.00,108983.00,85827.00
General CIF Imports Value,84703000,"Calculating machines nesoi, other than electronic",2022,Value for: number,802122.00,34120.00,405809.00,380708.00,504456.00,338639.00,261862.00,982374.00,520765.00,324439.00,975828.00,185868.00
General CIF Imports Value,84705000,Cash registers,2022,Value for: number,114674909.00,80226676.00,117139006.00,95596549.00,112294373.00,139769756.00,111987057.00,130708895.00,115617431.00,114889947.00,105257707.00,120097555.00
General CIF Imports Value,84709001,"Postage-franking, ticket-issuing and similar machines nesoi, incorporating a calculating device; accounting machines",2022,Value for: number,6616478.00,12456921.00,14080958.00,10466755.00,10040554.00,17589574.00,10073130.00,14763916.00,11019910.00,12964038.00,9263102.00,11020744.00
General CIF Imports Value,84713001,"Portable automatic data processing machines, not over 10 kg, consisting at least a central processing unit, keyboard and display",2022,Value for: number,4364879022.00,3569567798.00,5461817803.00,3805441045.00,3728148808.00,5599822176.00,5362179038.00,5198650018.00,4440294796.00,5234739845.00,3967785219.00,3767436320.00
General CIF Imports Value,84714101,"ADP machines, nonportable or over 10 kg, comprise in the same housing least central processing unit and input & output unit",2022,Value for: number,193829629.00,185201059.00,223434284.00,205349281.00,193152438.00,199748402.00,228402110.00,220755816.00,192746741.00,226009250.00,167782675.00,128658370.00
General CIF Imports Value,84714900,"ADP machines, nesoi, entered as a system (consisting of a central processing unit, an input unit, and an output unit)",2022,Value for: number,341799908.00,281633159.00,258955720.00,201880025.00,169902901.00,215330964.00,244934277.00,260187537.00,198302680.00,152802053.00,147577552.00,113371992.00
General CIF Imports Value,84715001,"Processing units other than those of subheading 8471.41 and 8471.49, nesoi",2022,Value for: number,2778591154.00,2552922590.00,3414854501.00,3570304372.00,3289473586.00,3844951322.00,3954413408.00,3647859303.00,3944874101.00,3957368888.00,3610427773.00,3580497601.00
General CIF Imports Value,84716010,Combined input/output units for automatic data processing machines not entered with the rest of a system,2022,Value for: number,25135490.00,24565666.00,29639437.00,23105630.00,30672697.00,39736097.00,32181800.00,33099262.00,35133134.00,33874780.00,29935121.00,32463889.00
General CIF Imports Value,84716020,Keyboards for automatic data processing machines not entered with the rest of a system,2022,Value for: number,124713241.00,105807467.00,113650342.00,105705931.00,133470375.00,126394639.00,138735235.00,135844679.00,133887997.00,99094133.00,123164946.00,95550562.00
General CIF Imports Value,84716070,"Input or output units suitable for physical incorporation into ADP machine or unit thereof,nesoi, not entered with the rest of a system",2022,Value for: number,6035110.00,6963705.00,11565370.00,8946568.00,8374346.00,11527755.00,9852821.00,10731561.00,8642074.00,10829277.00,11954618.00,9083866.00
General CIF Imports Value,84716080,Optical scanners and magnetic ink recognition devices not entered with the rest of a ADP system,2022,Value for: number,59729977.00,58706385.00,75610004.00,57295149.00,69892771.00,67120334.00,51968204.00,54005281.00,67257089.00,59505917.00,57310790.00,53489495.00
General CIF Imports Value,84716090,"Other input or output units of digital ADP machines, nesoi, not entered with the rest of a system",2022,Value for: number,140894927.00,90808528.00,120513810.00,97321028.00,130689691.00,121030328.00,119444225.00,127545201.00,112476301.00,93658996.00,113815163.00,101751354.00
General CIF Imports Value,84717010,"ADP magnetic disk drive storage units, disk dia. ov 21 cm,w/o read-write unit; read-write units; all not entered with the rest of a system",2022,Value for: number,5684101.00,1104053.00,1687431.00,2573238.00,2707312.00,1779126.00,3729693.00,2733374.00,2721854.00,4278782.00,1658919.00,1418032.00
General CIF Imports Value,84717020,"ADP magnetic disk drive storage units, disk dia. ov 21 cm: for incorp. into ADP machines or units, not entered with the rest of a system",2022,Value for: number,4252405.00,4220749.00,2825384.00,1374354.00,2174263.00,2115988.00,1177131.00,2331603.00,8740086.00,2504964.00,8134790.00,3723010.00
General CIF Imports Value,84717030,"ADP magnetic disk drive storage units, disk dia. ov 21 cm, nesoi, not entered with the rest of a system",2022,Value for: number,2298773.00,2058335.00,2395711.00,1110271.00,1971058.00,846837.00,846083.00,2945781.00,5649580.00,2265029.00,2137874.00,1079941.00
General CIF Imports Value,84717040,"ADP magnetic disk drive storage units, disk dia. n/ov 21 cm,not in cabinet, w/o attached external power supply, n/entered w/rest of a system",2022,Value for: number,497891406.00,490413746.00,776953913.00,503111574.00,559084775.00,503161105.00,584769244.00,760731508.00,599059011.00,638981293.00,590406710.00,308233633.00
General CIF Imports Value,84717050,"ADP magnetic disk drive storage units, disk dia. n/ov 21 cm, nesoi, not entered with the rest of a system",2022,Value for: number,164878073.00,138540992.00,184759601.00,125251915.00,142196707.00,181421343.00,122075790.00,123598030.00,196987347.00,137673569.00,135654665.00,86443583.00
General CIF Imports Value,84717060,"ADP storage units other than magnetic disk, not in cabinets for placing on a table, etc., not entered with the rest of a system",2022,Value for: number,40245420.00,34594511.00,47231155.00,47994920.00,38103159.00,52696452.00,49811395.00,29487892.00,65689936.00,68985998.00,32477178.00,46010476.00
General CIF Imports Value,84717090,"ADP storage units other than magnetic disk drive units, nesoi, not entered with the rest of a system",2022,Value for: number,167281368.00,77924824.00,136286714.00,158088981.00,137567027.00,173008793.00,192649078.00,135683135.00,193976823.00,247524915.00,155646528.00,169628096.00
General CIF Imports Value,84718010,Control or adapter units for automatic data processing machines not entered with rest of a system,2022,Value for: number,201876911.00,132171216.00,211338570.00,201399143.00,197476590.00,222892014.00,201960230.00,254881106.00,198054854.00,275278917.00,216211922.00,252885354.00
General CIF Imports Value,84718040,"Unit suitable for physical incorporation into automatic data processing machine or unit thereof,not entered with the rest of a system, nesoi",2022,Value for: number,24403147.00,14991910.00,64192562.00,43731224.00,29040283.00,30088780.00,42007156.00,97058908.00,44579245.00,64686905.00,87096620.00,64615238.00
General CIF Imports Value,84718090,"Other units of automatic data processing machines, not entered with the rest of a system, nesoi",2022,Value for: number,71861437.00,89777673.00,183291071.00,113204965.00,132401631.00,84930348.00,153718780.00,117214667.00,253267568.00,375503351.00,350872414.00,318170222.00
General CIF Imports Value,84719000,"Magnetic or optical readers, nesoi; machines for transcribing data on data media in coded form and machines for processing such data, nesoi",2022,Value for: number,55955469.00,66974882.00,66292077.00,68366222.00,61532510.00,69130363.00,58477926.00,55645994.00,61198541.00,71953242.00,60444941.00,60776975.00
General CIF Imports Value,84721000,Hectographic or stencil duplicating machines,2022,Value for: number,89903.00,186433.00,138445.00,284748.00,541306.00,316066.00,202028.00,295224.00,258281.00,744175.00,233236.00,597439.00
General CIF Imports Value,84723000,"Machines for sorting, folding, opening, closing or sealing mail, and postage stamp affixing or canceling machines",2022,Value for: number,8625214.00,7545502.00,6740942.00,5448046.00,9294002.00,4268894.00,7346806.00,8404268.00,6149670.00,5833924.00,6366136.00,7937497.00
General CIF Imports Value,84729005,Addressing machines and address plate embossing machines,2022,Value for: number,281650.00,46509.00,0.00,2642.00,116433.00,11211.00,0.00,70857.00,5248.00,3316.00,13634.00,41540.00
General CIF Imports Value,84729010,Automatic teller machines,2022,Value for: number,29367206.00,22603969.00,48181403.00,52468403.00,47252351.00,42647219.00,44274078.00,39573774.00,53943109.00,41536599.00,52890116.00,30709396.00
General CIF Imports Value,84729040,Pencil sharpeners,2022,Value for: number,2535740.00,1760505.00,2220908.00,1541258.00,2931181.00,5129178.00,2666673.00,2736164.00,2981667.00,2512056.00,1823123.00,2216941.00
General CIF Imports Value,84729050,Typewriters other than printers of heading 8443; word processing machines,2022,Value for: number,443882.00,237432.00,599378.00,165375.00,242244.00,309260.00,440038.00,287266.00,491468.00,362121.00,323700.00,9933.00
General CIF Imports Value,84729060,"Numbering, dating and check-writing machines",2022,Value for: number,17927.00,146658.00,54060.00,66025.00,31740.00,74005.00,59126.00,43919.00,38632.00,41709.00,601737.00,212615.00
General CIF Imports Value,84729090,"Other office machines, nesoi",2022,Value for: number,37440003.00,43190705.00,36277686.00,40336518.00,32465357.00,40540001.00,41344200.00,51933857.00,39181001.00,49925534.00,50245301.00,45795844.00
General CIF Imports Value,84732100,"Parts and accessories of the electronic calculating machines of subheading 8470.10, 8470.21 or 8470.29",2022,Value for: kilograms,460796.00,1109598.00,822545.00,426546.00,862117.00,683519.00,1147405.00,2267995.00,527511.00,972192.00,561988.00,994637.00
General CIF Imports Value,84732900,"Parts and accessories of machines of heading 8470, nesoi",2022,Value for: kilograms,18073180.00,16792322.00,18093232.00,14443959.00,19560597.00,20933222.00,20027193.00,19767170.00,19372582.00,15435353.00,18313404.00,16011403.00
General CIF Imports Value,84733011,"Printed circuit assemblies, not incorporating a cathode ray tube, of the machines of 8471",2022,Value for: number,2243706576.00,1892977180.00,2681501062.00,2505280632.00,2591156431.00,2800844379.00,2500939587.00,2095978302.00,1895599439.00,1661169193.00,2126913991.00,2159172971.00
General CIF Imports Value,84733020,"Parts and accessories of the ADP machines of heading 8471, not incorporating a CRT, parts and accessories of printed circuit assemblies",2022,Value for: number,9760149.00,9592232.00,14526264.00,10287602.00,10886072.00,11567235.00,10825420.00,11248275.00,11337355.00,57408513.00,10399922.00,17772123.00
General CIF Imports Value,84733051,"Parts and accessories of the ADP machines of heading 8471, not incorporating a CRT, nesoi",2022,Value for: number,366769682.00,277149474.00,338023083.00,442948636.00,429854445.00,407197307.00,365161433.00,388044436.00,373990242.00,382744630.00,362169028.00,329680066.00
General CIF Imports Value,84733091,"Parts and accessories of the ADP machines of heading 8471, incorporating a CRT, nesoi",2022,Value for: number,134505411.00,96961426.00,167780187.00,191246139.00,155941954.00,157927263.00,128493854.00,139119563.00,127093615.00,134533373.00,124621304.00,111832897.00
General CIF Imports Value,84734010,Printed circuit assemblies for automatic teller machines of subheading 8472.90.10,2022,Value for: number,582138.00,710456.00,1346819.00,1388652.00,1359375.00,2748861.00,1319325.00,1603537.00,1096061.00,855684.00,1057045.00,943137.00
General CIF Imports Value,84734021,Printed circuit assemblies of word processing machines of 8472.90.50,2022,Value for: number,31344.00,136222.00,392321.00,136850.00,309613.00,124698.00,252391.00,317317.00,0.00,105989.00,216221.00,152096.00
General CIF Imports Value,84734041,Other parts and accessories of the machines of 8472.90.50,2022,Value for: kilograms,18660.00,55367.00,69987.00,302025.00,169388.00,78145.00,78639.00,75236.00,104796.00,314185.00,223661.00,60306.00
General CIF Imports Value,84734086,"Other parts and accessories of machines of heading 8472, nesoi",2022,Value for: kilograms,26917855.00,20340187.00,27222853.00,19769215.00,27595713.00,21175839.00,22846715.00,26065905.00,24028024.00,24764979.00,29320264.00,26023209.00
General CIF Imports Value,84735030,Printed circuit assemblies suitable for use with machines of two or more of the headings 8469 to 8472,2022,Value for: number,2527117.00,2300720.00,2024532.00,1508696.00,2403458.00,1527338.00,2315349.00,2151484.00,2892761.00,1995441.00,1110416.00,2872916.00
General CIF Imports Value,84735060,Part/accessory (also face plate and lock latch) of printed circuit assemblies suitable for use w/machine of two or more heading 8469 to 8472,2022,Value for: kilograms,136056.00,148382.00,252467.00,207167.00,263720.00,181380.00,178501.00,279319.00,150290.00,166387.00,228980.00,172780.00
General CIF Imports Value,84735090,"Parts and accessories, nesoi, suitable for use with machines of two or more of the headings 8469 to 8472",2022,Value for: kilograms,3749849.00,3325004.00,3348847.00,4532411.00,4754563.00,4442051.00,4396969.00,7885552.00,3377442.00,3041224.00,1910904.00,5723836.00
General CIF Imports Value,84741000,"Sorting, screening, separating or washing machines for earth, stones, ores or other mineral substances in solid form",2022,Value for: number,26266201.00,21412849.00,22232133.00,31625510.00,43671520.00,29524504.00,37798404.00,28927803.00,30733694.00,32793883.00,39358995.00,41482881.00
General CIF Imports Value,84742000,"Crushing or grinding machines for earth, stones, ores or other mineral substances",2022,Value for: number,31566821.00,18908836.00,31275047.00,34931699.00,40485791.00,38092379.00,38505616.00,34062906.00,42833372.00,42940834.00,53982951.00,59154419.00
General CIF Imports Value,84743100,Concrete or mortar mixers,2022,Value for: number,5779068.00,8405574.00,10666423.00,8194208.00,9318776.00,8438231.00,9964286.00,12653579.00,8088593.00,6631131.00,9150971.00,12155668.00
General CIF Imports Value,84743200,Machines for mixing mineral substances with bitumen,2022,Value for: number,111101.00,7372.00,945288.00,943789.00,328021.00,1588660.00,175526.00,91908.00,0.00,214127.00,0.00,428009.00
General CIF Imports Value,84743900,"Mixing or kneading machines for earth, stones, ores or other mineral substances, nesoi",2022,Value for: number,1468160.00,2033222.00,1121939.00,1758319.00,2718592.00,1275217.00,1696001.00,2377647.00,2806042.00,1913826.00,4062324.00,3397944.00
General CIF Imports Value,84748000,"Machinery for agglomerating, shaping or molding solid mineral fuels, or other mineral products; machines for forming sand foundry molds",2022,Value for: number,7724563.00,2087912.00,9127302.00,8760361.00,13488096.00,9136842.00,14648494.00,7617082.00,15315574.00,10862728.00,8095329.00,14042092.00
General CIF Imports Value,84749000,Parts for the machinery of heading 8474,2022,Value for: number,75222480.00,73387074.00,76040822.00,78711526.00,87975481.00,78829950.00,92253663.00,84767724.00,80153027.00,84595007.00,95040865.00,94968329.00
General CIF Imports Value,84751000,"Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes",2022,Value for: number,0.00,596298.00,571242.00,3888242.00,855777.00,49623.00,897198.00,94028.00,2192.00,1338627.00,58322.00,0.00
General CIF Imports Value,84752100,Machines for making glass optical fibers and preforms thereof,2022,Value for: number,370958.00,905977.00,223478.00,475366.00,651940.00,766097.00,399718.00,993506.00,903552.00,271676.00,191182.00,44690.00
General CIF Imports Value,84752900,"Machines for manufacturing or hot working glass or glassware, nesoi",2022,Value for: number,3466898.00,957981.00,6337478.00,8779312.00,3333282.00,6074894.00,7430940.00,2227049.00,4045344.00,1969264.00,3537156.00,4018398.00
General CIF Imports Value,84759010,"Parts of machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes",2022,Value for: number,16534608.00,28151155.00,36250233.00,10836167.00,23081643.00,25721488.00,629913.00,52781.00,114710.00,74821.00,69567.00,189037.00
General CIF Imports Value,84759090,Parts of machines for manufacturing or hot working glass or glassware,2022,Value for: number,25816902.00,27641408.00,13558673.00,12885175.00,16699997.00,24274304.00,17840574.00,23956106.00,19543456.00,19381063.00,17082915.00,18149758.00
General CIF Imports Value,84762100,Automatic beverage-vending machines incorporating heating or refrigerating devices,2022,Value for: number,672586.00,745289.00,1117151.00,434151.00,1519548.00,558352.00,1478952.00,1129376.00,807075.00,803200.00,811799.00,374083.00
General CIF Imports Value,84762900,Automatic beverage-vending machines other than machines that incorporate heating or refrigerating devices,2022,Value for: number,846783.00,276326.00,181211.00,441263.00,298144.00,228703.00,138440.00,226242.00,1023695.00,494929.00,93675.00,420890.00
General CIF Imports Value,84768100,Automatic goods-vending machines (other than beverage-vending) incorporating heating or refrigerating devices,2022,Value for: number,262322.00,876500.00,947853.00,225320.00,852543.00,1186798.00,851450.00,955252.00,675563.00,442454.00,371979.00,360281.00
General CIF Imports Value,84768900,Automatic goods-vending (other than beverage-vending but incl. money-changing machines) not incorporating heating or refrigerating devices,2022,Value for: number,5371990.00,4838268.00,6145802.00,4155923.00,7832958.00,5211985.00,5231500.00,8475979.00,7170351.00,10477829.00,10992885.00,11958481.00
General CIF Imports Value,84769000,Parts for automatic goods-vending and money-changing machines,2022,Value for: number,9506834.00,8902376.00,9739586.00,10574826.00,11696860.00,8607414.00,8072587.00,9959885.00,12468215.00,10593395.00,6838730.00,8255113.00
General CIF Imports Value,84771030,Injection-molding machines for manufacturing shoes of rubber or plastics,2022,Value for: number,691316.00,3581.00,12500.00,5401.00,942324.00,464376.00,392140.00,0.00,0.00,241080.00,0.00,26311.00
General CIF Imports Value,84771040,Injection-molding machines for use in the manufacture of video laser discs,2022,Value for: number,0.00,0.00,405544.00,10237.00,7230.00,0.00,295979.00,0.00,204663.00,47814.00,5873.00,6455.00
General CIF Imports Value,84771090,"Injection-molding machines of a type used for working or manufacturing products from rubber or plastics, nesoi",2022,Value for: number,92892001.00,65397143.00,124197526.00,97157058.00,90608779.00,89649409.00,74862819.00,75026897.00,72754786.00,85099544.00,89968845.00,82683250.00
General CIF Imports Value,84772000,"Extruders for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,Value for: number,11665495.00,9430866.00,25983412.00,11561482.00,10018072.00,14108515.00,14709551.00,21388707.00,10434211.00,12400847.00,17680848.00,16196581.00
General CIF Imports Value,84773000,Blow-molding machines for working rubber or plastics or for the manufacture of products from these materials,2022,Value for: number,19630074.00,17554669.00,19989974.00,5307709.00,22927521.00,16987184.00,13900182.00,16580317.00,11707944.00,15436236.00,13872292.00,36357050.00
General CIF Imports Value,84774001,"Vacuum-molding and other thermoforming machines for working rubber or plastics or for manufacture of products from these materials, nesoi",2022,Value for: number,9535967.00,10796619.00,6333060.00,14897069.00,5886969.00,9395709.00,2894285.00,5928315.00,3674112.00,10040803.00,5182829.00,5833836.00
General CIF Imports Value,84775100,Machinery for molding or retreading pneumatic tires or for molding or otherwise forming inner tubes,2022,Value for: number,7571661.00,4169525.00,420793.00,1264124.00,5284264.00,6294056.00,7106604.00,570679.00,3661563.00,3322119.00,5413450.00,1569907.00
General CIF Imports Value,84775901,"Machinery for molding or otherwise forming rubber or plastics other than for molding or retreading pneumatic tires, nesoi",2022,Value for: number,13230440.00,13159563.00,7765619.00,11235221.00,10601965.00,8594285.00,14562360.00,10802333.00,9446205.00,8580115.00,10291158.00,25523688.00
General CIF Imports Value,84778001,"Machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,Value for: number,54018754.00,37646110.00,40078074.00,47369271.00,50270267.00,38467377.00,37028734.00,40330202.00,38986773.00,55627036.00,40544040.00,47862074.00
General CIF Imports Value,84779025,"Base, bed, platen and specified parts of machinery for working rubber or plastics or for manufacture of products from these material, nesoi",2022,Value for: number,7883164.00,6384464.00,6897975.00,9025021.00,13760290.00,11880167.00,11660303.00,14531043.00,7589852.00,11128611.00,6833316.00,8967306.00
General CIF Imports Value,84779045,"Barrel screws of machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,Value for: number,822706.00,856399.00,1420796.00,1996575.00,1480853.00,1948073.00,2332082.00,1755324.00,1948075.00,2269222.00,2215429.00,2347474.00
General CIF Imports Value,84779065,"Hydraulic assemblies of machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,Value for: number,282383.00,617122.00,491797.00,792007.00,940630.00,764184.00,668565.00,662772.00,593587.00,3740861.00,553303.00,1169388.00
General CIF Imports Value,84779086,"Parts of machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,Value for: number,95177201.00,85599636.00,118883846.00,102647106.00,95200556.00,100160729.00,108085965.00,98431156.00,96357479.00,97026977.00,106522062.00,92897568.00
