Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,48120000,"Filter blocks, slabs and plates of paper pulp",2023,Value for: kilograms,1449661.00,1169923.00,1953936.00,2371066.00,2401979.00,2504246.00,2541730.00,1980179.00,1374340.00,1730962.00,1484262.00,1745693.00
General CIF Imports Value,48131000,Cigarette paper in the form of booklets or tubes,2023,Value for: kilograms,15602969.00,13425273.00,12069619.00,15531832.00,15329712.00,11651719.00,14604939.00,15074831.00,13301211.00,13293520.00,15503805.00,16019038.00
General CIF Imports Value,48132000,Cigarette paper in rolls of a width not exceeding 5 cm,2023,Value for: kilograms,5798699.00,4242435.00,3966051.00,5165549.00,3668044.00,3431179.00,4663716.00,4333904.00,3869762.00,4557112.00,3042557.00,2620217.00
General CIF Imports Value,48139000,"Cigarette paper, whether or not cut to size, nesoi",2023,Value for: kilograms,5248844.00,6898249.00,6946619.00,7189008.00,7792345.00,6864486.00,8430903.00,7736291.00,8221164.00,7168412.00,4880875.00,4719777.00
General CIF Imports Value,48142000,"Wallpaper and similar wallcoverings of paper, coated or covered on the face side with a layer of plastics",2023,Value for: kilograms,3401943.00,4322279.00,4460103.00,5553280.00,4981648.00,5850160.00,5584301.00,5860791.00,4917316.00,4524707.00,3986098.00,3364308.00
General CIF Imports Value,48149002,"Other wallpaper and similar wallcoverings, nesoi; window transparencies of paper, nesoi",2023,Value for: kilograms,3652327.00,4860989.00,4366575.00,4664206.00,5939809.00,4702468.00,4141968.00,4604660.00,5692172.00,4388942.00,5819335.00,4955770.00
General CIF Imports Value,48162000,"Self-copy paper, nesoi",2023,Value for: kilograms,418434.00,225524.00,1032958.00,285225.00,328008.00,366088.00,567415.00,353957.00,240711.00,427934.00,420819.00,457864.00
General CIF Imports Value,48169001,"Carbon or similar copying papers, nesoi",2023,Value for: kilograms,1176715.00,636626.00,1075924.00,601166.00,919186.00,965758.00,772051.00,818273.00,603654.00,728891.00,1048620.00,494749.00
General CIF Imports Value,48171000,Envelopes of paper or paperboard,2023,Value for: thousand units,15508021.00,12476483.00,13543787.00,13635153.00,13680335.00,12231844.00,12056031.00,15243933.00,14173867.00,16209125.00,18157034.00,13914714.00
General CIF Imports Value,48172020,"Sheets of writing paper with border gummed or perforated, prepared for use as combination sheets and envelopes",2023,Value for: kilograms,82920.00,38510.00,91106.00,44135.00,80386.00,151213.00,70689.00,39436.00,53668.00,66779.00,15919.00,78774.00
General CIF Imports Value,48172040,"Other letter cards, plain postcards and correspondence cards, nesoi",2023,Value for: kilograms,849189.00,666158.00,924723.00,790804.00,871376.00,845102.00,1116744.00,900046.00,861237.00,777858.00,839699.00,490748.00
General CIF Imports Value,48173000,"Boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment of paper stationery",2023,Value for: kilograms,630834.00,686893.00,530739.00,472568.00,551262.00,443399.00,753105.00,722163.00,848479.00,949253.00,1242164.00,584751.00
General CIF Imports Value,48181000,Toilet paper,2023,Value for: kilograms,27457219.00,28326040.00,33331774.00,34679324.00,42518704.00,38888703.00,32636418.00,35882394.00,35998014.00,33602763.00,36114691.00,35894353.00
General CIF Imports Value,48182000,"Handkerchiefs, cleansing or facial tissues and towels of paper pulp, paper, cellulose wadding or webs of cellulose fiber",2023,Value for: kilograms,40595537.00,34544412.00,42744540.00,46146813.00,47526580.00,47980190.00,47166674.00,47916243.00,41556504.00,48316023.00,49730330.00,43767126.00
General CIF Imports Value,48183000,"Tablecloths and table napkins of paper pulp, paper, cellulose wadding or webs of cellulose fiber",2023,Value for: kilograms,17154844.00,15307094.00,14660856.00,17085092.00,19681140.00,21210438.00,22173180.00,23812538.00,22393972.00,24623216.00,22060027.00,22339245.00
General CIF Imports Value,48185000,"Articles of apparel and clothing accessories of paper pulp, paper, cellulose wadding or webs of cellulose fibers",2023,Value for: kilograms,226558.00,97578.00,94997.00,61832.00,188727.00,210327.00,186342.00,214699.00,128225.00,209342.00,148525.00,349904.00
General CIF Imports Value,48189000,"Bedsheets and similar household, sanitary or hospital articles of paper, cellulose wadding or webs of cellulose fibers, nesoi",2023,Value for: kilograms,54146755.00,47339692.00,45397571.00,59460409.00,56486761.00,60563554.00,59036378.00,53142297.00,51156917.00,55438798.00,55680945.00,53341804.00
General CIF Imports Value,48191000,"Cartons, boxes and cases of corrugated paper or paperboard",2023,Value for: kilograms,53261118.00,48199785.00,52634342.00,54045529.00,54799941.00,59447287.00,54499271.00,62327085.00,59091581.00,67840592.00,61717593.00,55901527.00
General CIF Imports Value,48192000,"Folding cartons, boxes and cases of noncorrugated paper or paperboard",2023,Value for: kilograms,93334152.00,84124505.00,88155986.00,84769873.00,92662143.00,86395166.00,93403366.00,100527277.00,97024741.00,108885621.00,89588273.00,82106561.00
General CIF Imports Value,48193000,"Sacks and bags, having a base of a width of 40 cm or more, of paper, paperboard, cellulose wadding or webs of cellulose fibers",2023,Value for: kilograms,23173744.00,16776419.00,20933149.00,20281485.00,23338691.00,19693896.00,22425569.00,24301117.00,23230427.00,25889605.00,18351165.00,16621280.00
General CIF Imports Value,48194000,"Sacks and bags, nesoi, including cones, of paper, paperboard, cellulose wadding or webs of cellulose fibers",2023,Value for: kilograms,72812360.00,65274798.00,65097601.00,66522756.00,72579471.00,70873129.00,85639028.00,95160000.00,100253805.00,108155058.00,82779322.00,62896109.00
General CIF Imports Value,48195020,"Sanitary food and beverage containers of paper, paperboard, cellulose wadding or webs of cellulose fibers, nesoi",2023,Value for: kilograms,3464824.00,2798574.00,2611330.00,2898608.00,2543647.00,2131788.00,3067796.00,3313363.00,3407760.00,3701077.00,2890833.00,2207474.00
General CIF Imports Value,48195030,"Record sleeves of paper, paperboard, cellulose wadding or webs of cellulose fibers",2023,Value for: kilograms,1535182.00,1457032.00,1814975.00,1742203.00,1928292.00,1580673.00,1752684.00,1325998.00,1364353.00,866138.00,724010.00,584165.00
General CIF Imports Value,48195040,"Packing containers, nesoi, of paper, paperboard, cellulose wadding or webs of cellulose fibers",2023,Value for: kilograms,23232351.00,20411345.00,16914280.00,19105812.00,25093424.00,23598476.00,27146056.00,33758333.00,31936736.00,32371905.00,22704189.00,19729449.00
General CIF Imports Value,48196000,"Box files, letter trays, storage & like articles, used in offices & shops, of paper,paperboard,cellulose wadding/webs of cellulose fibers",2023,Value for: kilograms,1441271.00,1423300.00,922680.00,1056156.00,1868669.00,1347517.00,2395937.00,2002105.00,1436933.00,1431388.00,1533964.00,1331987.00
General CIF Imports Value,48201020,"Diaries, notebooks and address books, bound; letter and memorandum pads and similar articles, of paper or paperboard",2023,Value for: number,48593618.00,41807138.00,41662071.00,63426110.00,77405999.00,78600778.00,55525802.00,44194009.00,43260474.00,53558082.00,43946852.00,31437081.00
General CIF Imports Value,48201040,"Registers, account, order and receipt books, and similar articles, of paper or paperboard, nesoi",2023,Value for: number,7651213.00,6032634.00,3710538.00,7040265.00,9202658.00,5219380.00,6952950.00,5593528.00,3965252.00,5522831.00,4668046.00,3974708.00
General CIF Imports Value,48202000,Exercise books of paper or paperboard,2023,Value for: number,634185.00,772669.00,934401.00,1003070.00,762756.00,779313.00,592127.00,719499.00,540254.00,796064.00,1008802.00,374957.00
General CIF Imports Value,48203000,"Binders (other than book covers), folders and file covers of paper or paperboard",2023,Value for: kilograms,15573761.00,18305066.00,17302991.00,23559352.00,26419453.00,31033757.00,21042646.00,15513945.00,12379093.00,14856880.00,13930859.00,10690215.00
General CIF Imports Value,48204000,Manifold business forms and interleaved carbon sets of paper or paperboard,2023,Value for: kilograms,187367.00,199418.00,250045.00,144849.00,201802.00,58125.00,111143.00,140546.00,162950.00,153528.00,263927.00,218198.00
General CIF Imports Value,48205000,"Albums for samples or for collections, of paper or paperboard",2023,Value for: number,957628.00,1021806.00,703757.00,656370.00,1294143.00,1049030.00,645055.00,1385866.00,1124176.00,1126315.00,744157.00,1046111.00
General CIF Imports Value,48209000,"Blotting pads and other articles of stationery nesoi, and book covers, of paper or paperboard",2023,Value for: kilograms,779310.00,724235.00,984133.00,977142.00,1436550.00,1012612.00,1011463.00,869250.00,780395.00,858343.00,1118185.00,918510.00
General CIF Imports Value,48211020,"Paper and paperboard labels, printed in whole or part by a lithographic process",2023,Value for: kilograms,8436615.00,7124129.00,9146959.00,8100651.00,9421996.00,8185322.00,7646068.00,11406549.00,15577349.00,13135071.00,8497100.00,6424735.00
General CIF Imports Value,48211040,"Paper and paperboard labels, printed by other than a lithographic process",2023,Value for: kilograms,13643596.00,14203170.00,12824099.00,12379528.00,13325667.00,12957758.00,11742529.00,13347135.00,14092675.00,13230730.00,14290490.00,10882220.00
General CIF Imports Value,48219020,"Pressure-sensitive paper and paperboard labels, not printed",2023,Value for: kilograms,10730817.00,8656985.00,9896911.00,11118309.00,10429484.00,10711555.00,10332710.00,10758196.00,9695875.00,9564198.00,11532935.00,8012558.00
General CIF Imports Value,48219040,"Paper and paperboard labels, not printed, nesoi",2023,Value for: kilograms,3266934.00,3871374.00,3225547.00,3025634.00,3320622.00,3727817.00,3314297.00,3501920.00,5128276.00,4798825.00,3864365.00,4114363.00
General CIF Imports Value,48221000,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard of a kind used for winding textile yarn",2023,Value for: kilograms,193360.00,22174.00,353702.00,306592.00,218413.00,405690.00,113947.00,32675.00,45873.00,123065.00,306705.00,188538.00
General CIF Imports Value,48229000,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, nesoi",2023,Value for: kilograms,1684801.00,1556625.00,2211636.00,1790861.00,2378785.00,2532316.00,2784785.00,2605815.00,2232363.00,2351675.00,2197746.00,1866449.00
General CIF Imports Value,48232010,Paint filters and strainers of paper or paperboard,2023,Value for: kilograms,31236.00,69547.00,43407.00,56341.00,61314.00,101417.00,111425.00,42838.00,81476.00,116538.00,183765.00,187765.00
General CIF Imports Value,48232090,"Filter paper and paperboard, nesoi",2023,Value for: kilograms,9757043.00,10198580.00,13663619.00,8193737.00,12131297.00,8397663.00,10758405.00,8684962.00,7754419.00,10523032.00,11261215.00,13357846.00
General CIF Imports Value,48234000,"Rolls, sheets and dials of paper or paperboard printed for self-recording apparatus",2023,Value for: kilograms,764409.00,333185.00,776087.00,264950.00,1074641.00,546618.00,336999.00,429802.00,336150.00,288111.00,484991.00,488052.00
General CIF Imports Value,48236100,"Trays, dishes, plates, cups and the like, of paper or paperboard: of bamboo",2023,Value for: kilograms,728385.00,508423.00,327808.00,862611.00,789940.00,810839.00,1197994.00,1162347.00,548593.00,1053428.00,953074.00,1080478.00
General CIF Imports Value,48236900,"Trays, dishes, plates, cups and the like, of paper or paperboard",2023,Value for: kilograms,44702577.00,39572139.00,36375573.00,40512712.00,43036585.00,42695741.00,52043977.00,53192854.00,45767970.00,59630173.00,48292564.00,46539298.00
General CIF Imports Value,48237000,Molded or pressed articles of paper pulp,2023,Value for: kilograms,26226389.00,21035513.00,24237551.00,28801487.00,28616253.00,26330111.00,22915585.00,23857917.00,24749209.00,28409473.00,26960195.00,29144004.00
General CIF Imports Value,48237000,Molded or pressed articles of paper pulp,2023,Value for: number,29624880.00,19003953.00,18983211.00,21290056.00,24167776.00,21103085.00,23301395.00,24466639.00,23495024.00,25078319.00,22962777.00,23179569.00
General CIF Imports Value,48239010,"Articles of paper pulp, nesoi",2023,Value for: kilograms,2581582.00,3430697.00,2762769.00,2423622.00,2909202.00,3177322.00,2963799.00,3227874.00,2362252.00,3459616.00,3134217.00,3378765.00
General CIF Imports Value,48239020,"Articles of papier-mache, nesoi",2023,Value for: kilograms,393642.00,210987.00,605784.00,178247.00,423412.00,607096.00,556623.00,598795.00,507555.00,447716.00,531288.00,481150.00
General CIF Imports Value,48239031,"Cards of paper or paperboard, nesoi, not punched, for punchcard machines, whether or not in strips",2023,Value for: kilograms,51317.00,16309.00,37302.00,86027.00,26388.00,21593.00,48481.00,37792.00,47555.00,44847.00,4538.00,19776.00
General CIF Imports Value,48239040,Frames or mounts for photographic slides of paper or paperboard,2023,Value for: kilograms,178078.00,88889.00,230430.00,40837.00,56080.00,4913.00,25682.00,33460.00,69506.00,18336.00,87898.00,24245.00
General CIF Imports Value,48239050,Hand fans of paper or paperboard,2023,Value for: kilograms,94674.00,185399.00,100632.00,181610.00,346142.00,183590.00,159035.00,154442.00,145629.00,175685.00,154977.00,55230.00
General CIF Imports Value,48239060,"Gaskets, washers and other seals of coated paper or paperboard",2023,Value for: kilograms,178178.00,113863.00,179887.00,87197.00,131244.00,92323.00,206177.00,105420.00,161224.00,268127.00,174999.00,225864.00
General CIF Imports Value,48239067,"Coated paper or paperboard, nesoi",2023,Value for: kilograms,8539915.00,6874387.00,6870558.00,10781152.00,9053539.00,8744832.00,10767969.00,10853874.00,8737909.00,9269074.00,8744669.00,8520397.00
General CIF Imports Value,48239070,"Articles of cellulose wadding, nesoi",2023,Value for: kilograms,589984.00,714104.00,719615.00,1000046.00,1060989.00,1078709.00,1185109.00,1078847.00,594059.00,411490.00,145933.00,359669.00
General CIF Imports Value,48239080,"Gaskets, washers and other seals of paper, paperboard and webs of cellulose fibers, nesoi",2023,Value for: kilograms,731712.00,794692.00,483090.00,550994.00,1012509.00,2219243.00,523146.00,522126.00,711613.00,625986.00,688869.00,834406.00
General CIF Imports Value,48239086,"Articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibers, nesoi",2023,Value for: kilograms,39667745.00,35348606.00,36496931.00,36713102.00,39477442.00,38481869.00,36099854.00,39407819.00,34520835.00,41270266.00,39063682.00,36815803.00
General CIF Imports Value,49011000,"Printed books, brochures, leaflets and similar printed matter in single sheets, whether or not folded",2023,Value for: kilograms,9865207.00,6861551.00,7984310.00,7687532.00,8065966.00,10130148.00,10336741.00,10329934.00,11255888.00,14754934.00,11612219.00,11491703.00
General CIF Imports Value,49019100,Printed dictionaries and encyclopedias and serial installments thereof,2023,Value for: number,123892.00,46942.00,203707.00,183000.00,140880.00,258926.00,182143.00,147616.00,60385.00,290352.00,33418.00,81403.00
General CIF Imports Value,49019900,"Printed books, brochures, leaflets and similar printed matter, other than in single sheets",2023,Value for: number,162152921.00,147157059.00,161354492.00,169856986.00,184442905.00,175034892.00,175149927.00,167356083.00,170241376.00,170722517.00,136880936.00,138748927.00
General CIF Imports Value,49021000,"Newspapers, journals and periodicals, appearing at least four times a week",2023,Value for: kilograms,55806.00,23522.00,39536.00,39252.00,74956.00,67511.00,55586.00,66173.00,41258.00,25863.00,33106.00,6750.00
General CIF Imports Value,49029010,Newspaper supplements printed by a gravure process,2023,Value for: number,174301.00,3528.00,18464.00,16279.00,15977.00,29622.00,63928.00,158794.00,9332.00,46252.00,42902.00,39066.00
General CIF Imports Value,49029020,"Newspaper, journals and periodicals, except those appearing at least four times a week",2023,Value for: kilograms,264510.00,187980.00,309174.00,106775.00,196007.00,113021.00,111663.00,115566.00,102989.00,111594.00,137661.00,129150.00
General CIF Imports Value,49029020,"Newspaper, journals and periodicals, except those appearing at least four times a week",2023,Value for: number,12018104.00,12760341.00,13462176.00,10294951.00,19436153.00,13223173.00,12527946.00,13545141.00,12158877.00,16112178.00,12360984.00,12481393.00
General CIF Imports Value,49030000,"Children's picture, drawing or coloring books",2023,Value for: number,52612363.00,35194876.00,26339835.00,41990963.00,44995580.00,44662207.00,52491114.00,50784172.00,44863291.00,44723724.00,34477598.00,36674367.00
General CIF Imports Value,49040000,"Music, printed or in manuscript, whether or not bound or illustrated",2023,Value for: kilograms,152787.00,142853.00,164699.00,163883.00,121609.00,134194.00,146404.00,89986.00,279408.00,86965.00,96218.00,148277.00
General CIF Imports Value,49040000,"Music, printed or in manuscript, whether or not bound or illustrated",2023,Value for: number,318350.00,284443.00,389555.00,431433.00,514457.00,337091.00,268013.00,397013.00,258794.00,194701.00,349132.00,420437.00
General CIF Imports Value,49052000,"Maps and hydrographic or similar charts of all kinds, including atlases and topographical plans, printed in book form",2023,Value for: number,19550.00,58072.00,47360.00,72531.00,88098.00,220034.00,283476.00,58100.00,114766.00,36676.00,165205.00,162088.00
General CIF Imports Value,49059020,"Globes, printed",2023,Value for: kilograms,343165.00,341606.00,219944.00,480758.00,461946.00,315009.00,296878.00,565963.00,393450.00,651909.00,866990.00,397135.00
General CIF Imports Value,49059060,"Other printed maps and hydrographic or similar charts, not globes and not in book form, nesoi",2023,Value for: kilograms,589657.00,356472.00,238956.00,603771.00,335794.00,635760.00,573492.00,369324.00,408838.00,396085.00,736566.00,663672.00
General CIF Imports Value,49060000,Hand-drawn original plans and drawings; hand-written texts;  photo reproductions on sensitized paper and carbon copies of the foregoing,2023,Value for: kilograms,587962.00,273615.00,236515.00,427573.00,276942.00,207258.00,179062.00,64281.00,179977.00,129767.00,180291.00,206773.00
General CIF Imports Value,49070000,"Unused stamps of current or new issue in country to which destined; stamp-impressed paper; check forms; documents of title, etc",2023,Value for: kilograms,5266800.00,6719818.00,6835125.00,5893009.00,7497060.00,6969791.00,5839432.00,50291656.00,38901087.00,23576070.00,20483774.00,11830185.00
General CIF Imports Value,49081000,"Transfers (decalcomanias), vitrifiable",2023,Value for: kilograms,588156.00,545222.00,578914.00,710829.00,818844.00,722053.00,636622.00,413728.00,432952.00,480707.00,524553.00,415290.00
General CIF Imports Value,49089000,"Transfers (decalcomanias), not vitrifiable",2023,Value for: kilograms,7981238.00,8855777.00,7425161.00,8448219.00,8555994.00,10126768.00,9662863.00,10967182.00,9458760.00,8298049.00,7858085.00,8533252.00
General CIF Imports Value,49090020,"Postcards, printed or illustrated",2023,Value for: thousand units,450070.00,247673.00,345382.00,243291.00,429822.00,273216.00,383213.00,523156.00,582108.00,470984.00,407122.00,220192.00
General CIF Imports Value,49090040,"Printed cards (except postcards) bearing personal greetings, messages or announcements, with or without envelopes or trimmings",2023,Value for: kilograms,29461441.00,20786884.00,15307461.00,19397894.00,24346881.00,25052629.00,28414450.00,33814860.00,41443025.00,24327642.00,33486342.00,25270076.00
General CIF Imports Value,49100020,"Calendars printed on paper or paperboard in whole or in part by a lithographic process, not over 0.51 mm in thickness",2023,Value for: kilograms,1852514.00,1027697.00,1390916.00,3829499.00,6901176.00,6293793.00,9128237.00,5303171.00,3233739.00,3683090.00,3114831.00,1519705.00
General CIF Imports Value,49100040,"Calendars printed on paper or paperboard in whole or in part by a lithographic process, over 0.51 mm in thickness",2023,Value for: kilograms,408816.00,266380.00,620918.00,769131.00,1405415.00,2620937.00,1019519.00,1950432.00,2054549.00,3917061.00,2985633.00,918055.00
General CIF Imports Value,49100060,"Printed calendars, including calendar blocks, printed on paper or paperboard by other than a lithographic process",2023,Value for: kilograms,2950347.00,2974031.00,2548219.00,4820426.00,6117133.00,10201157.00,7101376.00,6567624.00,4001093.00,6387576.00,6433890.00,3763550.00
General CIF Imports Value,49111000,"Printed trade advertising material, commercial catalogs and the like",2023,Value for: kilograms,19396282.00,17206575.00,18870576.00,17128124.00,20671157.00,21049720.00,19157766.00,23514931.00,18965052.00,21253163.00,21190806.00,30221644.00
General CIF Imports Value,49111000,"Printed trade advertising material, commercial catalogs and the like",2023,Value for: number,2240808.00,3138189.00,2285895.00,2285948.00,2353752.00,2229867.00,2945323.00,2725463.00,3138754.00,2786506.00,2880552.00,2745967.00
General CIF Imports Value,49119110,"Pictures, designs and photographs, printed over 20 years at time of importation",2023,Value for: kilograms,827597.00,2237750.00,1773808.00,1201092.00,964974.00,1941160.00,2127867.00,910200.00,1165613.00,1818755.00,1844735.00,1939778.00
General CIF Imports Value,49119115,"Pictures, designs and photographs printed not over 20 years at time of importation, used in production of articles of heading 4901",2023,Value for: kilograms,416034.00,1800865.00,288260.00,344843.00,160763.00,160772.00,154437.00,1053080.00,191204.00,99820.00,448226.00,131087.00
General CIF Imports Value,49119120,"Lithographs on paper or paperboard, not over 0.51 mm in thickness, printed not over 20 years at time of importation",2023,Value for: kilograms,7465968.00,4813680.00,3027886.00,5006493.00,5369300.00,4983992.00,7507880.00,6074917.00,5112553.00,6639751.00,6225881.00,4473087.00
General CIF Imports Value,49119130,"Lithographs on paper or paperboard, over 0.51 mm in thickness, printed not over 20 years at time of importation",2023,Value for: kilograms,2332200.00,2879137.00,3146508.00,6664985.00,3563278.00,3506002.00,3239013.00,2212475.00,5728130.00,6037808.00,5167237.00,3962345.00
General CIF Imports Value,49119140,"Pictures, designs and photographs, excluding lithographs on paper or paperboard, printed not over 20 years at time of importation",2023,Value for: kilograms,32492695.00,26177968.00,29235725.00,31301819.00,29491837.00,28445769.00,28707793.00,32781523.00,30271783.00,32727448.00,39450387.00,34690414.00
General CIF Imports Value,49119920,"Printed international customs forms (carnets), and parts thereof, in English or French, (whether or not in additional languages)",2023,Value for: kilograms,39221.00,15156.00,129260.00,46593.00,2081.00,70411.00,20973.00,47001.00,33005.00,38591.00,58586.00,18098.00
General CIF Imports Value,49119960,"Printed matter, nesoi, printed on paper in whole or in part by a lithographic process",2023,Value for: kilograms,13722719.00,10545336.00,16133955.00,12287522.00,18056045.00,13937954.00,14981398.00,13868490.00,8541123.00,18193839.00,13862719.00,7361543.00
General CIF Imports Value,49119980,"Printed matter, nesoi",2023,Value for: kilograms,49853380.00,39126802.00,44743915.00,49933494.00,48380309.00,49276429.00,43848985.00,43670585.00,42892875.00,51718898.00,49201991.00,40764069.00
General CIF Imports Value,50010000,Silkworm cocoons suitable for reeling,2023,Value for: kilograms,1881.00,0.00,980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,50020000,Raw silk (not thrown),2023,Value for: kilograms,988.00,28409.00,38436.00,1061.00,32932.00,1399.00,28602.00,20363.00,1113.00,33027.00,11408.00,55294.00
General CIF Imports Value,50030010,"Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock) not carded or combed",2023,Value for: kilograms,1303.00,0.00,492.00,0.00,6577.00,0.00,748.00,2055.00,21518.00,530.00,0.00,0.00
General CIF Imports Value,50030090,"Silk waste (including cocoons unsuitable for reeling, yarn waste and garnetted stock) carded or combed",2023,Value for: kilograms,723566.00,589101.00,9506.00,11502.00,180634.00,15497.00,203073.00,339762.00,317431.00,620650.00,260048.00,394031.00
General CIF Imports Value,50040000,Silk yarns (other than yarn spun from silk waste) not put up for retail sale,2023,Value for: kilograms,333298.00,521449.00,962556.00,487018.00,601055.00,1356283.00,882244.00,739537.00,435413.00,950334.00,604658.00,252046.00
General CIF Imports Value,50050000,"Yarn spun from silk waste, not put up for retail sale",2023,Value for: kilograms,78695.00,173210.00,191253.00,68186.00,61947.00,58325.00,56734.00,98498.00,57508.00,177602.00,95634.00,43618.00
General CIF Imports Value,50060010,"Spun yarn, containing 85% or more by weight of silk, put up for retail sale; silkworm gut",2023,Value for: kilograms,154731.00,143681.00,103245.00,37210.00,72944.00,67178.00,115924.00,100365.00,66855.00,47121.00,36584.00,50135.00
General CIF Imports Value,50060090,"Spun silk yarn, containing less than 85% by weight of silk, put up for retail sale",2023,Value for: kilograms,62287.00,65063.00,232957.00,98299.00,71216.00,175576.00,190858.00,149818.00,61115.00,121263.00,75232.00,128333.00
General CIF Imports Value,50071030,"Woven fabrics of noil silk, containing 85 percent or more by weight of silk or silk waste",2023,Value for: square meters,133061.00,185090.00,106750.00,168291.00,156300.00,52047.00,112802.00,239534.00,135597.00,136273.00,63888.00,188397.00
General CIF Imports Value,50071060,"Woven fabrics of noil silk, containing less than 85 percent by weight of silk or silk waste",2023,Value for: square meters,26439.00,7698.00,26958.00,64406.00,11481.00,2233.00,20349.00,20279.00,12270.00,18528.00,33547.00,11259.00
General CIF Imports Value,50072000,"Woven fabrics containing 85 percent or more by weight of silk or of silk waste, other than noil silk",2023,Value for: square meters,3062388.00,2623104.00,3197545.00,3284296.00,3219240.00,3122199.00,3693906.00,3640994.00,2290030.00,2382141.00,2802546.00,2477447.00
General CIF Imports Value,50079030,"Woven silk fabrics, containing 85 percent or more by weight of silk or silk waste, nesoi",2023,Value for: square meters,94913.00,156758.00,155220.00,139017.00,286397.00,103853.00,143602.00,167964.00,218018.00,153468.00,286919.00,104202.00
General CIF Imports Value,50079060,"Other silk woven fabrics, containing less than 85 percent by weight of silk or silk waste, nesoi",2023,Value for: square meters,211732.00,355853.00,357184.00,362388.00,293149.00,318369.00,432353.00,294441.00,240703.00,275063.00,256362.00,407857.00
General CIF Imports Value,51011110,"Unimproved wool and other wool not finer than 46s, greasy, shorn, not carded or combed, for special uses",2023,Value for: clean yield kilograms,0.00,1009.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,51011120,"Unimproved wool and other wool not finer than 40s, greasy, shorn, not carded or combed, not for special uses",2023,Value for: clean yield kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44871.00
General CIF Imports Value,51011140,"Wool, excluding unimproved, finer than 40s but not 44s, greasy, shorn, not carded or combed, not for special uses",2023,Value for: clean yield kilograms,0.00,0.00,0.00,0.00,0.00,642.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,51011150,"Wool, excluding unimproved, finer than 44s but not 46s, greasy, shorn, not carded or combed, not for special uses",2023,Value for: clean yield kilograms,0.00,0.00,0.00,0.00,0.00,0.00,18973.00,0.00,0.00,0.00,0.00,17738.00
General CIF Imports Value,51011160,"Wool, excluding unimproved, finer than 46s, greasy, shorn, not carded or combed",2023,Value for: clean yield kilograms,0.00,0.00,262925.00,0.00,0.00,0.00,0.00,274460.00,394.00,0.00,0.00,29472.00
General CIF Imports Value,51011910,"Unimproved wool and other wool not finer than 46s, greasy, not shorn, not carded or combed, for special uses",2023,Value for: clean yield kilograms,0.00,0.00,399.00,10500.00,0.00,0.00,0.00,548.00,0.00,7200.00,0.00,0.00
General CIF Imports Value,51011960,"Wool, excluding unimproved, finer than 46s, greasy, incl. fleece-washed, not shorn, not carded or combed",2023,Value for: clean yield kilograms,0.00,0.00,8760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,51012110,"Unimproved wool and other wool not finer than 46s, degreased, not further processed, shorn, not carded or combed, for special uses",2023,Value for: clean yield kilograms,91534.00,181515.00,0.00,10199.00,217147.00,0.00,174570.00,87556.00,0.00,91426.00,134644.00,0.00
General CIF Imports Value,51012115,"Unimproved wool and other wool not finer than 40s, degreased, not further processed, shorn, not carded or combed, not for special uses",2023,Value for: clean yield kilograms,65050.00,0.00,0.00,271863.00,70490.00,397121.00,302768.00,196863.00,0.00,166891.00,2562.00,8180.00
General CIF Imports Value,51012130,"Wool, excl. unimproved, finer than 40s but not 44s, degreased, not further processed, shorn, not carded or combed, not for special uses",2023,Value for: clean yield kilograms,290407.00,0.00,244689.00,0.00,0.00,0.00,118826.00,122422.00,0.00,0.00,0.00,111381.00
General CIF Imports Value,51012135,"Wool, excl. unimproved, finer than 44s but not 46s, degreased, not further processed, shorn, not carded or combed, not for special uses",2023,Value for: clean yield kilograms,0.00,0.00,52932.00,0.00,0.00,55441.00,48931.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,51012140,"Wool, excl. unimproved, finer than 46s, degreased, not further processed, shorn, not carded or combed, not for special uses",2023,Value for: clean yield kilograms,538190.00,102485.00,589040.00,264291.00,522714.00,213554.00,39649.00,1014640.00,211273.00,445407.00,527581.00,0.00
General CIF Imports Value,51012165,"Unimproved wool and other wool, not finer than 46s, degreased, shorn, not carbonized, not carded or combed",2023,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,115819.00,0.00,115633.00,114405.00,123241.00,0.00
General CIF Imports Value,51012170,"Unimproved wool and other wool, finer than 46s, degreased, shorn, not carbonized, not carded or combed",2023,Value for: kilograms,0.00,0.00,0.00,0.00,599.00,0.00,0.00,0.00,0.00,43976.00,0.00,0.00
